timestamp,hour,day_of_week,is_weekend,occupancy,energy_kwh,water_lpm,waste_pct,is_anomaly
2025-09-28T17:15:11.113885,1,6,1,411,61.48,6.63,18.68,0
2025-09-28T18:15:11.113885,2,6,1,285,68.18,7.93,19.45,0
2025-09-28T19:15:11.113885,3,6,1,82,78.38,12.77,20.68,0
2025-09-28T20:15:11.113885,4,6,1,249,81.27,76.05,21.78,1
2025-09-28T21:15:11.113885,5,6,1,489,94.29,14.99,23.21,0
2025-09-28T22:15:11.113885,6,6,1,578,89.51,13.91,24.51,0
2025-09-28T23:15:11.113885,7,6,1,890,88.5,19.58,25.97,0
2025-09-29T00:15:11.113885,8,6,1,570,98.66,23.22,27.39,0
2025-09-29T01:15:11.113885,9,6,1,1023,111.55,21.21,29.06,0
2025-09-29T02:15:11.113885,10,6,1,743,116.91,20.55,31.06,0
2025-09-29T03:15:11.113885,11,6,1,596,128.86,25.93,32.74,0
2025-09-29T04:15:11.113885,12,6,1,1417,124.06,43.96,35.02,0
2025-09-29T05:15:11.113885,13,6,1,647,130.24,42.26,36.96,0
2025-09-29T06:15:11.113885,14,6,1,739,119.57,119.91,39.02,1
2025-09-29T07:15:11.113885,15,6,1,604,106.32,19.35,41.12,0
2025-09-29T08:15:11.113885,16,6,1,1112,129.12,20.86,42.78,0
2025-09-29T09:15:11.113885,17,6,1,925,113.46,15.51,44.24,0
2025-09-29T10:15:11.113885,18,6,1,219,82.39,28.12,18.68,0
2025-09-29T11:15:11.113885,19,6,1,121,83.74,31.23,20.24,0
2025-09-29T12:15:11.113885,20,6,1,453,65.7,28.05,21.69,0
2025-09-29T13:15:11.113885,21,6,1,0,68.59,11.62,22.46,0
2025-09-29T14:15:11.113885,22,6,1,0,59.62,9.25,23.59,0
2025-09-29T15:15:11.113885,23,6,1,0,71.39,8.11,24.53,0
2025-09-29T16:15:11.113885,0,0,0,105,70.85,11.58,25.71,0
2025-09-29T17:15:11.113885,1,0,0,377,89.87,8.63,26.44,0
2025-09-29T18:15:11.113885,2,0,0,513,91.99,106.81,27.3,1
2025-09-29T19:15:11.113885,3,0,0,1097,79.49,11.47,28.28,0
2025-09-29T20:15:11.113885,4,0,0,1190,103.89,14.88,29.34,0
2025-09-29T21:15:11.113885,5,0,0,2242,128.97,17.25,31.02,0
2025-09-29T22:15:11.113885,6,0,0,2730,140.72,18.9,32.53,0
2025-09-29T23:15:11.113885,7,0,0,3118,152.97,20.04,34.84,0
2025-09-30T00:15:11.113885,8,0,0,3607,175.55,24.33,36.84,0
2025-09-30T01:15:11.113885,9,0,0,4424,191.25,29.92,39.35,0
2025-09-30T02:15:11.113885,10,0,0,4911,198.99,33.21,41.81,0
2025-09-30T03:15:11.113885,11,0,0,4946,203.57,38.41,44.73,0
2025-09-30T04:15:11.113885,12,0,0,5195,217.62,164.35,47.34,1
2025-09-30T05:15:11.113885,13,0,0,4866,212.52,50.41,49.82,0
2025-09-30T06:15:11.113885,14,0,0,4853,195.35,50.49,52.17,0
2025-09-30T07:15:11.113885,15,0,0,4051,194.01,31.7,54.36,0
2025-09-30T08:15:11.113885,16,0,0,3515,185.77,22.63,56.58,0
2025-09-30T09:15:11.113885,17,0,0,3441,151.65,22.98,58.51,0
2025-09-30T10:15:11.113885,18,0,0,2293,129.61,34.69,16.38,0
2025-09-30T11:15:11.113885,19,0,0,1855,124.01,128.86,17.98,1
2025-09-30T12:15:11.113885,20,0,0,1264,240.29,31.12,19.31,1
2025-09-30T13:15:11.113885,21,0,0,802,85.82,8.32,20.47,0
2025-09-30T14:15:11.113885,22,0,0,445,83.66,7.94,21.69,0
2025-09-30T15:15:11.113885,23,0,0,244,73.81,10.15,22.6,0
2025-09-30T16:15:11.113885,0,1,0,629,85.15,8.47,23.48,0
2025-09-30T17:15:11.113885,1,1,0,385,82.48,109.89,24.57,1
2025-09-30T18:15:11.113885,2,1,0,213,77.3,10.52,25.73,0
2025-09-30T19:15:11.113885,3,1,0,363,103.88,13.29,26.71,0
2025-09-30T20:15:11.113885,4,1,0,1026,86.42,14.82,28.08,0
2025-09-30T21:15:11.113885,5,1,0,1967,122.2,18.62,29.68,0
2025-09-30T22:15:11.113885,6,1,0,2557,136.69,22.24,31.23,0
2025-09-30T23:15:11.113885,7,1,0,2928,152.87,22.81,33.32,0
2025-10-01T00:15:11.113885,8,1,0,3790,179.95,28.94,35.48,0
2025-10-01T01:15:11.113885,9,1,0,4383,180.79,26.76,37.78,0
2025-10-01T02:15:11.113885,10,1,0,4865,207.02,32.54,40.11,0
2025-10-01T03:15:11.113885,11,1,0,4647,198.25,33.81,43.06,0
2025-10-01T04:15:11.113885,12,1,0,4845,219.42,51.37,45.93,0
2025-10-01T05:15:11.113885,13,1,0,4769,202.65,51.95,48.69,0
2025-10-01T06:15:11.113885,14,1,0,4616,193.96,51.22,51.48,0
2025-10-01T07:15:11.113885,15,1,0,4403,185.44,28.1,54.06,0
2025-10-01T08:15:11.113885,16,1,0,3805,183.91,26.11,56.48,0
2025-10-01T09:15:11.113885,17,1,0,3247,158.47,24.63,58.73,0
2025-10-01T10:15:11.113885,18,1,0,2334,134.19,38.69,17.15,0
2025-10-01T11:15:11.113885,19,1,0,1655,119.97,28.56,18.73,0
2025-10-01T12:15:11.113885,20,1,0,1008,92.11,26.67,20.38,0
2025-10-01T13:15:11.113885,21,1,0,1151,87.37,10.96,21.71,0
2025-10-01T14:15:11.113885,22,1,0,171,79.94,5.0,22.78,0
2025-10-01T15:15:11.113885,23,1,0,202,73.75,7.07,23.5,0
2025-10-01T16:15:11.113885,0,2,0,248,89.35,10.51,24.44,0
2025-10-01T17:15:11.113885,1,2,0,212,80.37,8.65,25.36,0
2025-10-01T18:15:11.113885,2,2,0,192,70.51,8.73,26.47,0
2025-10-01T19:15:11.113885,3,2,0,689,91.69,11.49,27.78,0
2025-10-01T20:15:11.113885,4,2,0,1128,91.96,16.32,29.41,0
2025-10-01T21:15:11.113885,5,2,0,1630,228.22,19.59,30.75,1
2025-10-01T22:15:11.113885,6,2,0,2408,151.28,22.59,32.26,0
2025-10-01T23:15:11.113885,7,2,0,2926,154.61,27.69,34.55,0
2025-10-02T00:15:11.113885,8,2,0,3446,252.1,27.95,36.83,1
2025-10-02T01:15:11.113885,9,2,0,3750,193.47,31.19,39.17,0
2025-10-02T02:15:11.113885,10,2,0,4253,208.93,35.18,41.73,0
2025-10-02T03:15:11.113885,11,2,0,5195,218.52,30.39,44.52,0
2025-10-02T04:15:11.113885,12,2,0,5027,203.68,56.65,47.22,0
2025-10-02T05:15:11.113885,13,2,0,5073,202.84,55.4,50.15,0
2025-10-02T06:15:11.113885,14,2,0,4685,196.55,46.86,52.8,0
2025-10-02T07:15:11.113885,15,2,0,4571,191.51,28.77,55.47,0
2025-10-02T08:15:11.113885,16,2,0,3683,181.23,29.96,57.78,0
2025-10-02T09:15:11.113885,17,2,0,3343,164.26,20.37,59.71,0
2025-10-02T10:15:11.113885,18,2,0,2455,134.51,33.34,17.19,0
2025-10-02T11:15:11.113885,19,2,0,1954,122.69,33.56,18.82,0
2025-10-02T12:15:11.113885,20,2,0,1442,104.14,26.71,20.39,0
2025-10-02T13:15:11.113885,21,2,0,971,105.32,11.61,21.35,0
2025-10-02T14:15:11.113885,22,2,0,417,92.59,11.18,22.08,0
2025-10-02T15:15:11.113885,23,2,0,458,79.31,10.14,23.23,0
2025-10-02T16:15:11.113885,0,3,0,47,64.31,9.02,24.37,0
2025-10-02T17:15:11.113885,1,3,0,417,80.32,6.36,94.53,1
2025-10-02T18:15:11.113885,2,3,0,55,88.3,6.95,95.45,0
2025-10-02T19:15:11.113885,3,3,0,714,98.53,13.3,96.85,0
2025-10-02T20:15:11.113885,4,3,0,1282,114.4,10.89,98.01,0
2025-10-02T21:15:11.113885,5,3,0,2027,111.06,18.82,99.29,1
2025-10-02T22:15:11.113885,6,3,0,2463,136.9,22.26,100.0,0
2025-10-02T23:15:11.113885,7,3,0,2904,158.94,25.23,100.0,0
2025-10-03T00:15:11.113885,8,3,0,3797,162.04,24.84,100.0,0
2025-10-03T01:15:11.113885,9,3,0,3878,182.13,28.66,100.0,0
2025-10-03T02:15:11.113885,10,3,0,4509,208.53,108.73,100.0,1
2025-10-03T03:15:11.113885,11,3,0,4448,212.81,35.59,100.0,0
2025-10-03T04:15:11.113885,12,3,0,4887,216.91,56.31,100.0,0
2025-10-03T05:15:11.113885,13,3,0,4562,195.77,50.75,100.0,0
2025-10-03T06:15:11.113885,14,3,0,4707,201.97,45.73,100.0,0
2025-10-03T07:15:11.113885,15,3,0,4292,179.06,27.09,100.0,0
2025-10-03T08:15:11.113885,16,3,0,3566,179.49,25.68,100.0,0
2025-10-03T09:15:11.113885,17,3,0,2945,165.98,24.75,100.0,0
2025-10-03T10:15:11.113885,18,3,0,2415,147.3,34.78,16.23,0
2025-10-03T11:15:11.113885,19,3,0,1994,232.97,28.84,17.59,1
2025-10-03T12:15:11.113885,20,3,0,1096,87.65,30.52,18.64,0
2025-10-03T13:15:11.113885,21,3,0,796,95.04,13.97,19.97,0
2025-10-03T14:15:11.113885,22,3,0,380,79.98,9.6,97.62,1
2025-10-03T15:15:11.113885,23,3,0,139,80.81,7.22,98.5,0
2025-10-03T16:15:11.113885,0,4,0,369,65.12,9.13,99.71,0
2025-10-03T17:15:11.113885,1,4,0,661,65.84,12.05,100.0,0
2025-10-03T18:15:11.113885,2,4,0,313,90.7,8.23,100.0,0
2025-10-03T19:15:11.113885,3,4,0,688,81.52,12.19,100.0,0
2025-10-03T20:15:11.113885,4,4,0,1323,109.73,11.51,100.0,0
2025-10-03T21:15:11.113885,5,4,0,1867,124.31,17.03,100.0,0
2025-10-03T22:15:11.113885,6,4,0,2549,155.67,20.41,100.0,1
2025-10-03T23:15:11.113885,7,4,0,2998,153.82,23.4,100.0,0
2025-10-04T00:15:11.113885,8,4,0,3800,179.53,26.31,100.0,0
2025-10-04T01:15:11.113885,9,4,0,4247,278.0,29.47,100.0,1
2025-10-04T02:15:11.113885,10,4,0,4776,208.43,33.04,100.0,0
2025-10-04T03:15:11.113885,11,4,0,5059,189.27,32.08,100.0,0
2025-10-04T04:15:11.113885,12,4,0,5023,204.72,54.08,100.0,0
2025-10-04T05:15:11.113885,13,4,0,5108,203.84,52.63,100.0,0
2025-10-04T06:15:11.113885,14,4,0,4788,204.79,55.27,100.0,0
2025-10-04T07:15:11.113885,15,4,0,4212,190.59,27.43,100.0,0
2025-10-04T08:15:11.113885,16,4,0,4069,168.14,29.28,100.0,0
2025-10-04T09:15:11.113885,17,4,0,3080,154.03,22.27,100.0,0
2025-10-04T10:15:11.113885,18,4,0,2331,144.84,34.7,15.72,0
2025-10-04T11:15:11.113885,19,4,0,1668,123.41,27.46,17.03,0
2025-10-04T12:15:11.113885,20,4,0,1186,108.65,28.89,18.58,0
2025-10-04T13:15:11.113885,21,4,0,970,81.73,11.45,19.79,0
2025-10-04T14:15:11.113885,22,4,0,0,89.19,13.33,20.64,0
2025-10-04T15:15:11.113885,23,4,0,105,82.92,9.33,21.61,0
2025-10-04T16:15:11.113885,0,5,1,0,65.36,7.52,22.76,0
2025-10-04T17:15:11.113885,1,5,1,351,63.09,11.11,23.9,0
2025-10-04T18:15:11.113885,2,5,1,298,51.62,7.8,25.06,0
2025-10-04T19:15:11.113885,3,5,1,0,57.41,11.65,26.34,0
2025-10-04T20:15:11.113885,4,5,1,144,84.25,12.07,27.55,0
2025-10-04T21:15:11.113885,5,5,1,423,76.26,12.92,28.75,0
2025-10-04T22:15:11.113885,6,5,1,327,87.34,15.96,30.03,0
2025-10-04T23:15:11.113885,7,5,1,537,87.44,21.76,31.53,0
2025-10-05T00:15:11.113885,8,5,1,686,109.25,20.48,33.35,0
2025-10-05T01:15:11.113885,9,5,1,560,117.41,18.71,34.99,0
2025-10-05T02:15:11.113885,10,5,1,492,110.98,127.69,36.69,1
2025-10-05T03:15:11.113885,11,5,1,1089,120.42,25.34,38.4,0
2025-10-05T04:15:11.113885,12,5,1,972,117.05,45.24,40.46,0
2025-10-05T05:15:11.113885,13,5,1,952,124.16,45.24,42.53,0
2025-10-05T06:15:11.113885,14,5,1,1354,122.02,41.85,44.66,0
2025-10-05T07:15:11.113885,15,5,1,860,107.56,19.42,46.76,0
2025-10-05T08:15:11.113885,16,5,1,795,109.57,20.24,48.42,0
2025-10-05T09:15:11.113885,17,5,1,113,93.24,17.57,50.15,0
2025-10-05T10:15:11.113885,18,5,1,509,89.6,28.65,14.11,0
2025-10-05T11:15:11.113885,19,5,1,579,165.12,25.9,15.54,1
2025-10-05T12:15:11.113885,20,5,1,84,75.45,27.65,16.76,0
2025-10-05T13:15:11.113885,21,5,1,91,63.82,11.49,18.05,0
2025-10-05T14:15:11.113885,22,5,1,242,59.19,11.64,19.23,0
2025-10-05T15:15:11.113885,23,5,1,0,64.25,9.56,20.15,0
2025-10-05T16:15:11.113885,0,6,1,0,57.58,10.25,20.91,0
2025-10-05T17:15:11.113885,1,6,1,113,63.3,11.96,21.77,0
2025-10-05T18:15:11.113885,2,6,1,0,62.95,11.83,22.74,0
2025-10-05T19:15:11.113885,3,6,1,209,61.38,7.7,23.52,0
2025-10-05T20:15:11.113885,4,6,1,269,77.33,8.54,24.74,0
2025-10-05T21:15:11.113885,5,6,1,490,89.9,13.76,26.13,0
2025-10-05T22:15:11.113885,6,6,1,612,93.73,14.79,27.82,0
2025-10-05T23:15:11.113885,7,6,1,381,104.95,20.8,29.36,0
2025-10-06T00:15:11.113885,8,6,1,394,100.32,18.77,30.88,0
2025-10-06T01:15:11.113885,9,6,1,969,118.81,22.5,32.77,0
2025-10-06T02:15:11.113885,10,6,1,976,213.83,22.33,34.74,1
2025-10-06T03:15:11.113885,11,6,1,1181,129.99,23.8,36.47,0
2025-10-06T04:15:11.113885,12,6,1,616,120.25,42.14,38.49,0
2025-10-06T05:15:11.113885,13,6,1,716,122.55,42.6,40.66,0
2025-10-06T06:15:11.113885,14,6,1,871,115.85,94.42,42.52,1
2025-10-06T07:15:11.113885,15,6,1,632,118.42,22.56,44.37,0
2025-10-06T08:15:11.113885,16,6,1,643,110.14,19.39,46.0,0
2025-10-06T09:15:11.113885,17,6,1,944,84.24,20.87,47.37,0
2025-10-06T10:15:11.113885,18,6,1,480,89.26,30.37,18.92,0
2025-10-06T11:15:11.113885,19,6,1,0,80.89,30.69,20.09,0
2025-10-06T12:15:11.113885,20,6,1,609,75.03,27.61,21.07,0
2025-10-06T13:15:11.113885,21,6,1,0,67.87,9.98,22.42,0
2025-10-06T14:15:11.113885,22,6,1,151,57.17,6.99,23.54,0
2025-10-06T15:15:11.113885,23,6,1,0,61.34,6.18,24.22,0
2025-10-06T16:15:11.113885,0,0,0,194,72.57,8.88,25.34,0
2025-10-06T17:15:11.113885,1,0,0,10,83.29,5.39,26.41,0
2025-10-06T18:15:11.113885,2,0,0,282,86.54,12.99,94.86,1
2025-10-06T19:15:11.113885,3,0,0,1136,85.35,10.94,96.13,0
2025-10-06T20:15:11.113885,4,0,0,1053,107.32,15.29,97.66,0
2025-10-06T21:15:11.113885,5,0,0,1665,125.65,17.14,99.2,0
2025-10-06T22:15:11.113885,6,0,0,2433,134.79,20.6,100.0,0
2025-10-06T23:15:11.113885,7,0,0,3054,159.49,20.55,100.0,0
2025-10-07T00:15:11.113885,8,0,0,3743,165.61,26.18,100.0,0
2025-10-07T01:15:11.113885,9,0,0,4201,189.66,31.65,100.0,0
2025-10-07T02:15:11.113885,10,0,0,4537,196.01,30.06,100.0,0
2025-10-07T03:15:11.113885,11,0,0,4821,208.98,33.0,100.0,0
2025-10-07T04:15:11.113885,12,0,0,4888,221.1,52.24,100.0,0
2025-10-07T05:15:11.113885,13,0,0,4903,197.64,53.32,100.0,0
2025-10-07T06:15:11.113885,14,0,0,4666,201.52,52.68,100.0,0
2025-10-07T07:15:11.113885,15,0,0,4416,195.61,30.72,100.0,0
2025-10-07T08:15:11.113885,16,0,0,3450,172.26,28.56,100.0,0
2025-10-07T09:15:11.113885,17,0,0,3086,167.94,23.36,100.0,0
2025-10-07T10:15:11.113885,18,0,0,2788,150.69,35.93,97.37,1
2025-10-07T11:15:11.113885,19,0,0,1651,123.99,34.04,99.18,0
2025-10-07T12:15:11.113885,20,0,0,1148,107.28,30.79,100.0,0
2025-10-07T13:15:11.113885,21,0,0,341,87.43,14.51,100.0,0
2025-10-07T14:15:11.113885,22,0,0,24,95.9,9.06,100.0,0
2025-10-07T15:15:11.113885,23,0,0,55,78.4,7.0,100.0,0
2025-10-07T16:15:11.113885,0,1,0,133,86.74,9.12,100.0,0
2025-10-07T17:15:11.113885,1,1,0,552,81.99,7.92,100.0,0
2025-10-07T18:15:11.113885,2,1,0,815,83.29,5.61,100.0,0
2025-10-07T19:15:11.113885,3,1,0,632,87.97,10.04,100.0,0
2025-10-07T20:15:11.113885,4,1,0,1088,119.73,13.9,100.0,0
2025-10-07T21:15:11.113885,5,1,0,1799,122.25,18.01,100.0,0
2025-10-07T22:15:11.113885,6,1,0,2496,150.13,23.47,100.0,0
2025-10-07T23:15:11.113885,7,1,0,3352,162.24,20.16,100.0,0
2025-10-08T00:15:11.113885,8,1,0,3606,171.5,25.07,100.0,0
2025-10-08T01:15:11.113885,9,1,0,4261,186.05,125.32,100.0,1
2025-10-08T02:15:11.113885,10,1,0,4758,209.38,28.87,100.0,1
2025-10-08T03:15:11.113885,11,1,0,4941,217.04,35.13,100.0,0
2025-10-08T04:15:11.113885,12,1,0,4915,209.4,54.08,100.0,0
2025-10-08T05:15:11.113885,13,1,0,4706,208.26,52.73,100.0,0
2025-10-08T06:15:11.113885,14,1,0,4716,196.75,52.6,100.0,0
2025-10-08T07:15:11.113885,15,1,0,4322,175.49,27.49,100.0,0
2025-10-08T08:15:11.113885,16,1,0,3760,167.64,26.96,100.0,0
2025-10-08T09:15:11.113885,17,1,0,3437,175.51,25.77,100.0,0
2025-10-08T10:15:11.113885,18,1,0,2604,120.14,33.45,15.28,0
2025-10-08T11:15:11.113885,19,1,0,1708,121.61,27.63,16.83,0
2025-10-08T12:15:11.113885,20,1,0,1131,113.69,116.11,17.96,1
2025-10-08T13:15:11.113885,21,1,0,930,106.88,10.49,19.35,0
2025-10-08T14:15:11.113885,22,1,0,7,86.09,9.82,20.58,0
2025-10-08T15:15:11.113885,23,1,0,213,72.48,12.29,21.46,0
2025-10-08T16:15:11.113885,0,2,0,551,70.48,4.9,22.43,0
2025-10-08T17:15:11.113885,1,2,0,0,71.28,8.4,23.21,0
2025-10-08T18:15:11.113885,2,2,0,603,76.76,10.94,24.48,0
2025-10-08T19:15:11.113885,3,2,0,377,100.3,15.28,25.35,0
2025-10-08T20:15:11.113885,4,2,0,1626,85.58,13.05,26.53,0
2025-10-08T21:15:11.113885,5,2,0,1894,108.29,16.47,27.98,0
2025-10-08T22:15:11.113885,6,2,0,2621,135.49,21.15,29.77,0
2025-10-08T23:15:11.113885,7,2,0,3002,169.61,25.3,31.54,0
2025-10-09T00:15:11.113885,8,2,0,4176,166.02,28.63,33.67,0
2025-10-09T01:15:11.113885,9,2,0,4342,302.27,30.63,35.83,1
2025-10-09T02:15:11.113885,10,2,0,5232,202.48,30.14,38.6,0
2025-10-09T03:15:11.113885,11,2,0,5195,209.51,35.34,41.12,0
2025-10-09T04:15:11.113885,12,2,0,5300,208.62,55.6,43.57,0
2025-10-09T05:15:11.113885,13,2,0,4894,212.91,52.75,46.21,0
2025-10-09T06:15:11.113885,14,2,0,4730,210.8,48.06,48.74,0
2025-10-09T07:15:11.113885,15,2,0,4387,196.28,31.3,51.46,0
2025-10-09T08:15:11.113885,16,2,0,4030,183.19,23.26,53.49,0
2025-10-09T09:15:11.113885,17,2,0,2992,164.67,24.35,55.58,0
2025-10-09T10:15:11.113885,18,2,0,2609,144.94,34.08,11.45,0
2025-10-09T11:15:11.113885,19,2,0,1804,130.35,32.43,12.76,0
2025-10-09T12:15:11.113885,20,2,0,1180,102.3,31.26,14.01,0
2025-10-09T13:15:11.113885,21,2,0,588,89.16,10.95,15.43,0
2025-10-09T14:15:11.113885,22,2,0,157,69.98,12.08,16.41,0
2025-10-09T15:15:11.113885,23,2,0,540,69.37,8.57,17.42,0
2025-10-09T16:15:11.113885,0,3,0,273,78.18,6.96,18.57,0
2025-10-09T17:15:11.113885,1,3,0,622,69.76,9.65,19.79,0
2025-10-09T18:15:11.113885,2,3,0,279,91.61,10.79,20.55,0
2025-10-09T19:15:11.113885,3,3,0,871,94.08,13.9,21.6,0
2025-10-09T20:15:11.113885,4,3,0,1345,104.25,11.44,96.59,1
2025-10-09T21:15:11.113885,5,3,0,1877,141.3,15.57,98.27,0
2025-10-09T22:15:11.113885,6,3,0,2727,147.05,18.65,99.85,0
2025-10-09T23:15:11.113885,7,3,0,3240,155.75,21.41,100.0,0
2025-10-10T00:15:11.113885,8,3,0,3731,165.26,29.44,100.0,0
2025-10-10T01:15:11.113885,9,3,0,4196,194.47,31.09,100.0,0
2025-10-10T02:15:11.113885,10,3,0,5064,192.18,32.27,100.0,0
2025-10-10T03:15:11.113885,11,3,0,5137,215.63,30.88,100.0,0
2025-10-10T04:15:11.113885,12,3,0,4729,206.84,53.88,100.0,1
2025-10-10T05:15:11.113885,13,3,0,4949,208.77,52.91,100.0,0
2025-10-10T06:15:11.113885,14,3,0,4664,205.99,51.39,100.0,0
2025-10-10T07:15:11.113885,15,3,0,4183,194.44,129.1,100.0,1
2025-10-10T08:15:11.113885,16,3,0,4027,170.35,30.52,100.0,0
2025-10-10T09:15:11.113885,17,3,0,3054,160.26,21.44,100.0,0
2025-10-10T10:15:11.113885,18,3,0,2848,126.69,33.27,24.75,0
2025-10-10T11:15:11.113885,19,3,0,1752,126.27,32.48,26.41,0
2025-10-10T12:15:11.113885,20,3,0,1255,113.05,30.19,27.81,0
2025-10-10T13:15:11.113885,21,3,0,410,86.78,11.0,28.91,0
2025-10-10T14:15:11.113885,22,3,0,139,79.18,11.99,30.2,0
2025-10-10T15:15:11.113885,23,3,0,200,81.36,10.26,30.93,0
2025-10-10T16:15:11.113885,0,4,0,116,76.62,7.99,31.66,0
2025-10-10T17:15:11.113885,1,4,0,423,90.33,10.94,32.51,0
2025-10-10T18:15:11.113885,2,4,0,73,78.4,13.27,33.29,0
2025-10-10T19:15:11.113885,3,4,0,970,108.66,12.61,34.46,0
2025-10-10T20:15:11.113885,4,4,0,1192,115.44,14.31,35.94,0
2025-10-10T21:15:11.113885,5,4,0,2133,134.1,15.32,37.55,0
2025-10-10T22:15:11.113885,6,4,0,2736,135.61,17.92,39.55,0
2025-10-10T23:15:11.113885,7,4,0,2886,157.58,21.9,41.3,0
2025-10-11T00:15:11.113885,8,4,0,3646,173.31,28.07,43.62,0
2025-10-11T01:15:11.113885,9,4,0,4071,185.74,29.67,46.09,0
2025-10-11T02:15:11.113885,10,4,0,4882,210.7,30.63,48.95,0
2025-10-11T03:15:11.113885,11,4,0,5064,206.0,36.21,51.74,0
2025-10-11T04:15:11.113885,12,4,0,4931,214.2,52.3,54.59,0
2025-10-11T05:15:11.113885,13,4,0,4907,201.28,52.28,57.55,0
2025-10-11T06:15:11.113885,14,4,0,4663,207.09,51.5,60.36,0
2025-10-11T07:15:11.113885,15,4,0,4108,187.49,31.4,62.68,0
2025-10-11T08:15:11.113885,16,4,0,3937,173.82,27.52,64.99,0
2025-10-11T09:15:11.113885,17,4,0,2878,268.54,25.47,66.95,1
2025-10-11T10:15:11.113885,18,4,0,2486,145.99,36.22,20.83,0
2025-10-11T11:15:11.113885,19,4,0,1635,112.89,33.47,22.19,0
2025-10-11T12:15:11.113885,20,4,0,955,101.42,24.78,23.34,0
2025-10-11T13:15:11.113885,21,4,0,1009,100.61,14.12,24.43,0
2025-10-11T14:15:11.113885,22,4,0,517,94.84,11.67,94.76,1
2025-10-11T15:15:11.113885,23,4,0,341,79.02,7.75,95.67,0
2025-10-11T16:15:11.113885,0,5,1,74,64.94,7.25,96.73,0
2025-10-11T17:15:11.113885,1,5,1,73,59.63,10.25,97.47,0
2025-10-11T18:15:11.113885,2,5,1,0,61.37,6.5,98.49,0
2025-10-11T19:15:11.113885,3,5,1,218,72.18,8.09,99.65,0
2025-10-11T20:15:11.113885,4,5,1,561,72.23,8.98,100.0,0
2025-10-11T21:15:11.113885,5,5,1,368,89.59,13.47,100.0,0
2025-10-11T22:15:11.113885,6,5,1,487,87.45,13.16,100.0,0
2025-10-11T23:15:11.113885,7,5,1,678,88.72,15.12,100.0,0
2025-10-12T00:15:11.113885,8,5,1,580,104.44,20.71,100.0,0
2025-10-12T01:15:11.113885,9,5,1,1011,101.88,135.71,100.0,1
2025-10-12T02:15:11.113885,10,5,1,851,115.03,20.62,100.0,0
2025-10-12T03:15:11.113885,11,5,1,678,118.27,23.2,100.0,0
2025-10-12T04:15:11.113885,12,5,1,730,121.96,143.28,100.0,1
2025-10-12T05:15:11.113885,13,5,1,909,131.8,39.93,100.0,0
2025-10-12T06:15:11.113885,14,5,1,737,121.77,44.39,100.0,0
2025-10-12T07:15:11.113885,15,5,1,465,220.33,21.74,100.0,1
2025-10-12T08:15:11.113885,16,5,1,783,110.67,18.22,100.0,0
2025-10-12T09:15:11.113885,17,5,1,329,96.05,18.82,100.0,0
2025-10-12T10:15:11.113885,18,5,1,266,91.99,27.49,18.16,0
2025-10-12T11:15:11.113885,19,5,1,118,89.63,30.76,19.72,0
2025-10-12T12:15:11.113885,20,5,1,352,67.81,25.68,20.6,0
2025-10-12T13:15:11.113885,21,5,1,0,64.94,8.47,21.7,0
2025-10-12T14:15:11.113885,22,5,1,205,70.19,10.22,22.4,0
2025-10-12T15:15:11.113885,23,5,1,0,69.15,8.58,23.21,0
2025-10-12T16:15:11.113885,0,6,1,348,53.43,7.89,24.42,0
2025-10-12T17:15:11.113885,1,6,1,15,70.74,6.37,25.62,0
2025-10-12T18:15:11.113885,2,6,1,376,57.97,10.51,26.69,0
2025-10-12T19:15:11.113885,3,6,1,272,60.51,10.34,27.73,0
2025-10-12T20:15:11.113885,4,6,1,170,76.74,13.24,28.6,0
2025-10-12T21:15:11.113885,5,6,1,712,78.37,13.08,29.74,0
2025-10-12T22:15:11.113885,6,6,1,490,89.78,19.48,31.34,0
2025-10-12T23:15:11.113885,7,6,1,782,92.57,18.65,32.85,0
2025-10-13T00:15:11.113885,8,6,1,773,111.59,20.32,34.81,0
2025-10-13T01:15:11.113885,9,6,1,1002,115.61,19.13,36.49,0
2025-10-13T02:15:11.113885,10,6,1,754,112.53,22.08,38.6,0
2025-10-13T03:15:11.113885,11,6,1,737,140.11,22.87,40.38,0
2025-10-13T04:15:11.113885,12,6,1,896,120.37,40.96,42.22,0
2025-10-13T05:15:11.113885,13,6,1,857,130.13,44.44,44.39,0
2025-10-13T06:15:11.113885,14,6,1,763,123.16,40.6,46.51,0
2025-10-13T07:15:11.113885,15,6,1,861,120.49,18.3,48.3,0
2025-10-13T08:15:11.113885,16,6,1,927,99.14,14.96,50.04,0
2025-10-13T09:15:11.113885,17,6,1,668,90.26,16.28,51.81,0
2025-10-13T10:15:11.113885,18,6,1,397,92.43,30.67,21.76,0
2025-10-13T11:15:11.113885,19,6,1,293,78.98,27.17,22.93,0
2025-10-13T12:15:11.113885,20,6,1,28,87.66,27.1,97.56,1
2025-10-13T13:15:11.113885,21,6,1,208,69.48,84.1,98.79,1
2025-10-13T14:15:11.113885,22,6,1,204,56.24,8.04,99.59,0
2025-10-13T15:15:11.113885,23,6,1,71,64.44,8.4,100.0,0
2025-10-13T16:15:11.113885,0,0,0,345,69.38,5.76,100.0,0
2025-10-13T17:15:11.113885,1,0,0,277,82.22,10.09,100.0,0
2025-10-13T18:15:11.113885,2,0,0,153,92.29,10.81,100.0,0
